iteration,coverage,redundancy,affinity,time
0,0.857884,0.213081,1.257667,0.139677
1,0.857884,0.201223,1.242765,0.372992
2,0.858255,0.187512,1.226900,0.607399
3,0.860293,0.174912,1.211070,0.840352
4,0.859366,0.161386,1.195558,1.072182
5,0.863813,0.153974,1.183398,1.307205
6,0.865481,0.148601,1.177050,1.539137
7,0.865296,0.142857,1.170450,1.769198
8,0.933111,0.277562,1.360008,2.027455
9,0.935890,0.252548,1.336765,2.405327
10,0.938484,0.242357,1.321816,2.769808
11,0.944969,0.231240,1.309216,3.133537
12,0.946452,0.220122,1.297377,3.503637
13,0.949046,0.218825,1.296564,3.874109
14,0.951269,0.209931,1.287106,4.243229
15,0.955346,0.221975,1.300233,4.606701
16,0.958495,0.223643,1.305625,4.981304
17,0.959607,0.236057,1.316084,5.344898
18,0.963128,0.249213,1.330127,5.709280
19,0.964795,0.253104,1.336278,6.080967
20,0.965536,0.263850,1.343696,6.444231
21,0.966463,0.274597,1.355253,6.820076
22,0.965722,0.279600,1.359939,7.196092
23,0.967019,0.287567,1.367695,7.564077
24,0.967019,0.300908,1.381491,7.933260
25,0.967760,0.308134,1.389240,8.304873
26,0.965166,0.308690,1.392014,8.679875
27,0.964610,0.313693,1.405494,9.053302
28,0.963128,0.324254,1.411504,9.427102
29,0.963313,0.328145,1.415272,9.806080
30,0.961275,0.331295,1.424441,10.176063
31,0.959422,0.331480,1.426033,10.542192
32,0.965722,0.494905,1.635840,10.922264
33,0.964239,0.501390,1.643159,11.311070
34,0.964054,0.516583,1.660773,11.702728
35,0.963128,0.527515,1.676799,12.095322
36,0.963128,0.534556,1.686995,12.485002
37,0.962572,0.544191,1.698556,12.876639
38,0.964981,0.550491,1.706029,13.269903
39,0.965166,0.554567,1.710885,13.664300
40,0.966648,0.561238,1.717270,14.055114
41,0.968130,0.565314,1.727656,14.445030
42,0.969613,0.578470,1.742786,14.841367
43,0.970724,0.586066,1.753388,15.232811
44,0.970724,0.592551,1.763695,15.625512
45,0.970354,0.597925,1.771052,16.017174
46,0.970724,0.607374,1.780111,16.412099
47,0.972207,0.613674,1.788832,16.805621
48,0.974060,0.622198,1.800647,17.201358
49,0.973133,0.630535,1.814356,17.596744
50,0.974616,0.637947,1.823384,17.988162
51,0.975542,0.646285,1.833808,18.379730
52,0.976098,0.653141,1.844153,18.872062
53,0.975913,0.661293,1.853237,19.364626
54,0.977580,0.670558,1.862585,19.856515
55,0.977765,0.681675,1.876824,20.346122
56,0.978136,0.684454,1.884069,20.840841
57,0.980359,0.691681,1.889624,21.336006
