iteration,coverage,redundancy,affinity,time
0,0.962214,0.361111,1.399278,0.171381
1,0.959355,0.360498,1.404726,0.617443
2,0.950776,0.353962,1.402363,0.993456
3,0.938725,0.351716,1.414491,1.367895
4,0.939542,0.370507,1.429565,1.749040
5,0.954657,0.394812,1.452075,2.128747
6,0.962827,0.409926,1.466271,2.510278
7,0.969158,0.407475,1.459431,2.890992
8,0.973448,0.410743,1.454050,3.282218
9,0.971201,0.391544,1.430494,4.384606
10,0.966912,0.390523,1.430925,4.795799
11,0.961806,0.389093,1.432788,5.180503
12,0.956087,0.391953,1.437941,5.566945
13,0.952002,0.391136,1.439391,5.951967
14,0.952819,0.381740,1.431940,6.348985
15,0.953227,0.376430,1.427041,6.746843
16,0.956495,0.386438,1.438608,7.137933
17,0.960989,0.394404,1.446121,7.530125
18,0.959355,0.389910,1.441771,7.928571
19,0.957721,0.384804,1.437833,8.919590
20,0.960376,0.387459,1.435559,9.329869
21,0.960376,0.389910,1.438537,9.725828
22,0.961806,0.393791,1.441920,10.122596
23,0.962214,0.399510,1.449162,10.521080
24,0.965278,0.408701,1.458527,10.927659
25,0.962010,0.415645,1.466242,11.327831
26,0.961806,0.411969,1.461882,11.735076
27,0.960376,0.416258,1.467248,12.136384
28,0.960376,0.413603,1.462994,12.538930
29,0.971814,0.674837,1.916772,12.977524
30,0.974877,0.672590,1.884978,13.417767
31,0.972426,0.611724,1.766856,13.852895
32,0.972426,0.619077,1.770006,14.292899
33,0.980188,0.650735,1.802459,14.732233
34,0.984886,0.679739,1.828287,15.175040
35,0.987337,0.685049,1.836161,15.620368
36,0.989379,0.691585,1.842486,16.062955
37,0.988562,0.695057,1.846901,16.510268
38,0.987745,0.689747,1.841811,16.957911
39,0.986520,0.687296,1.842650,17.410267
40,0.984886,0.684436,1.843633,17.860833
41,0.986315,0.683415,1.843653,18.312275
42,0.985907,0.680964,1.835923,18.767667
43,0.984477,0.677288,1.830290,19.222610
44,0.984273,0.674020,1.830048,19.679389
45,0.986315,0.680556,1.836612,20.137497
46,0.987745,0.680964,1.841191,20.597957
47,0.989583,0.686275,1.844788,21.057566
48,0.989788,0.688521,1.850598,21.522139
49,0.989583,0.689542,1.856140,21.988162
50,0.988766,0.681985,1.853749,22.453973
51,0.989175,0.686070,1.856287,22.923374
52,0.988562,0.684232,1.859711,23.391356
53,0.988766,0.683415,1.861186,23.859624
54,0.989788,0.680147,1.856376,24.331911
55,0.987541,0.679943,1.858945,24.805877
56,0.983456,0.675041,1.858152,25.278552
57,0.989583,0.770221,2.252012,25.776992
58,0.989788,0.767565,2.199340,26.333509
59,0.988971,0.771038,2.167080,26.891121
60,0.988971,0.776348,2.151384,27.429019
61,0.992443,0.790033,2.171434,27.977671
