iteration,coverage,redundancy,affinity,time
0,0.938251,0.364691,1.418949,0.166987
1,0.947161,0.442188,1.508641,0.683941
2,0.943017,0.483838,1.557240,1.125459
3,0.940530,0.496063,1.574135,1.589464
4,0.943017,0.508081,1.584926,2.047103
5,0.943431,0.505802,1.586427,2.494591
6,0.942603,0.508910,1.591119,2.953515
7,0.944675,0.525487,1.609125,3.398737
8,0.969126,0.689391,1.944195,4.736075
9,0.968918,0.717986,1.989093,5.218659
10,0.967882,0.729383,2.010918,5.700006
11,0.971198,0.739743,2.021122,6.183091
12,0.973684,0.751761,2.031283,6.986686
13,0.973891,0.749068,2.030851,7.482100
14,0.976792,0.749068,2.026941,7.965417
15,0.974513,0.753833,2.037848,8.537199
16,0.974720,0.751761,2.032738,9.027640
17,0.976585,0.752383,2.028432,9.522492
18,0.973684,0.756527,2.037242,10.099805
19,0.972441,0.752176,2.034519,10.587628
20,0.970369,0.753212,2.036302,11.080317
21,0.971198,0.749896,2.030083,11.579087
22,0.970783,0.750518,2.037140,12.073681
23,0.971612,0.754248,2.037748,12.567777
24,0.970162,0.753005,2.035882,13.071047
25,0.971819,0.749689,2.026652,13.571523
26,0.972441,0.740779,2.016407,14.073835
27,0.970369,0.742437,2.015161,14.576031
28,0.971198,0.741401,2.015362,15.077202
29,0.968504,0.744716,2.022037,15.583965
30,0.969333,0.742851,2.016460,16.090857
31,0.972234,0.742230,2.004902,16.597691
32,0.969747,0.742851,2.008333,17.108166
33,0.967675,0.744923,2.014775,17.619231
34,0.964774,0.743058,2.018686,18.133726
35,0.967882,0.746374,2.013487,18.644086
36,0.975549,0.779113,2.417162,19.179445
37,0.975549,0.776834,2.408879,19.823729
38,0.977207,0.781392,2.409245,20.479509
39,0.977414,0.782636,2.407250,21.170950
40,0.977207,0.783465,2.407761,22.901488
41,0.977207,0.780149,2.403520,24.033108
42,0.976378,0.777248,2.397920,24.701042
43,0.976585,0.776627,2.402292,25.369354
44,0.976378,0.779320,2.398981,26.040446
45,0.976378,0.776834,2.395374,26.704659
46,0.975756,0.777041,2.396475,27.371284
47,0.974927,0.777041,2.397450,28.038086
48,0.975135,0.777870,2.395665,28.617229
49,0.976585,0.775798,2.396138,29.295398
50,0.977414,0.777041,2.397074,29.982601
51,0.977828,0.777663,2.394787,30.669894
52,0.977828,0.782221,2.406018,31.355214
53,0.977828,0.781600,2.401568,32.040847
54,0.977828,0.781600,2.403899,32.726386
55,0.976585,0.783465,2.408020,33.416765
56,0.977414,0.780771,2.406402,34.101014
57,0.975964,0.784915,2.409342,34.797584
58,0.977621,0.788023,2.409072,35.488630
59,0.977000,0.790924,2.414210,36.177108
60,0.977414,0.789059,2.411490,36.869569
61,0.979072,0.793618,2.412698,37.564540
62,0.978243,0.794032,2.416014,38.270068
63,0.978450,0.798591,2.425667,38.981221
64,0.983838,0.882304,2.806234,39.717208
65,0.984459,0.881061,2.794149,40.489284
66,0.984459,0.871736,2.752473,41.268122
67,0.982594,0.867799,2.733868,42.044040
68,0.982387,0.864070,2.708289,42.824075
69,0.982387,0.859925,2.685088,43.599564
70,0.981558,0.852880,2.675533,44.379552
71,0.981351,0.849979,2.672508,45.179187
72,0.980315,0.850808,2.670683,45.963635
73,0.980315,0.849772,2.672796,46.750709
74,0.981973,0.851844,2.674615,47.539045
75,0.980729,0.851637,2.682442,48.329910
76,0.980315,0.853087,2.687381,49.123428
77,0.980729,0.850394,2.685189,49.918236
78,0.979486,0.849979,2.702983,50.713799
79,0.979279,0.851430,2.709479,51.511831
80,0.979279,0.852259,2.704824,52.311992
81,0.979901,0.855781,2.704166,53.116398
82,0.980522,0.856610,2.693998,53.922701
83,0.980315,0.859925,2.681463,54.726779
84,0.980108,0.859925,2.676533,55.534211
85,0.981765,0.866763,2.680667,56.345023
86,0.981144,0.864484,2.684055,57.157646
87,0.980522,0.863862,2.682164,57.974530
88,0.981144,0.863448,2.678141,58.793271
89,0.979693,0.863241,2.680415,59.612794
90,0.981351,0.862619,2.678209,60.434712
91,0.980937,0.862412,2.677862,61.263410
92,0.985495,0.912557,3.099874,62.133026
93,0.988396,0.919395,3.105451,63.007906
94,0.987775,0.920017,3.113489,63.883714
95,0.988189,0.921881,3.112602,64.755067
96,0.988189,0.922918,3.104424,65.634314
97,0.987775,0.923746,3.098804,66.515643
98,0.988811,0.920017,3.077745,67.397011
99,0.988396,0.921260,3.085954,68.284089
100,0.988189,0.920224,3.072342,69.170274
101,0.989018,0.919602,3.053845,70.062324
102,0.987775,0.918152,3.044053,70.951497
103,0.986946,0.913800,3.042200,71.847265
104,0.986324,0.914836,3.036765,72.739035
105,0.985702,0.911521,3.014925,73.634776
106,0.985702,0.907998,2.998318,74.531326
107,0.985910,0.908413,2.968474,75.433213
108,0.986117,0.906962,2.952301,76.333105
109,0.986324,0.902404,2.949790,77.240528
110,0.985702,0.902404,2.959638,78.153850
111,0.986531,0.901575,2.962613,79.059903
112,0.985495,0.902404,2.965728,79.973104
113,0.985081,0.901575,2.964241,80.887072
114,0.985495,0.901782,2.970143,81.806276
115,0.984666,0.902611,2.979588,82.721951
116,0.985495,0.902611,2.984230,83.641493
117,0.985081,0.902611,2.983593,84.556103
118,0.985702,0.902818,2.976035,85.472796
119,0.985702,0.901575,2.963212,86.392607
120,0.986324,0.902196,2.969118,87.320556
121,0.985081,0.903025,2.995162,88.249911
122,0.986117,0.904269,2.998109,89.179229
123,0.986324,0.906341,2.990126,90.111360
124,0.986117,0.906962,2.989914,91.042761
125,0.986324,0.905926,2.982353,91.985229
126,0.988396,0.938251,3.407128,92.968171
127,0.988603,0.940530,3.409767,93.959518
128,0.989225,0.941152,3.403226,94.946041
129,0.989225,0.942810,3.401341,95.939139
130,0.988811,0.943017,3.395432,96.941592
131,0.989018,0.942395,3.397863,97.946385
132,0.989432,0.941981,3.395812,98.952839
133,0.989225,0.944053,3.398827,99.955401
134,0.989432,0.943224,3.396440,100.962397
135,0.989018,0.944882,3.398911,101.969498
136,0.989639,0.946332,3.401382,102.979804
137,0.989639,0.945296,3.404313,103.995456
138,0.989847,0.944675,3.407159,105.012283
139,0.990676,0.943639,3.398243,106.042117
