x,y,z,qx,qy,qz,qw
123.312,-347.576,154.872,-0.82075,-0.141278,0.0939017,0.545521
-93.5095,-291.466,-257.495,-0.416981,0.0652511,-0.140158,0.89567
209.972,310.033,140.682,0.241101,0.785953,-0.544305,-0.166972
-113.363,305.488,-232.005,0.0809891,-0.451037,0.874831,-0.157086
-334.257,-218.93,18.4851,-0.636287,0.343868,-0.328328,0.607532
355.573,45.0527,-177.589,-0.348617,-0.395576,0.637471,0.561797
-244.627,-1.60551,316.473,0.671367,-0.666976,0.227732,-0.229232
78.7597,346.671,-183.347,-0.058007,-0.517157,0.848601,0.0951835
