1.0,0.673182,0.0848634,0.140094,0.642344,0.601054
0.673182,1.0,0.0682747,0.109351,0.567448,0.378897
0.0848634,0.0682747,1.0,0.426599,0.164377,0.0898416
0.140094,0.109351,0.426599,1.0,0.043192,0.157895
0.642344,0.567448,0.164377,0.043192,1.0,0.391386
0.601054,0.378897,0.0898416,0.157895,0.391386,1.0
