iteration,coverage,redundancy,affinity,time
0,0.890459,0.256184,1.304894,0.118704
1,0.904005,0.267373,1.313572,0.320899
2,0.920298,0.303494,1.350683,0.616169
3,0.932666,0.330192,1.374447,0.914279
4,0.939537,0.343541,1.388007,1.212502
5,0.939929,0.342167,1.385547,1.511122
6,0.937966,0.333530,1.379029,1.810094
7,0.937181,0.325088,1.368035,2.110012
8,0.944444,0.335100,1.447516,2.418667
9,0.938555,0.307420,1.417068,2.737690
10,0.940911,0.295053,1.398915,3.062724
11,0.938751,0.289753,1.399205,3.381118
12,0.941696,0.277189,1.381488,3.700777
13,0.945230,0.275226,1.381308,4.020975
14,0.948567,0.276404,1.378725,4.342804
15,0.948763,0.266981,1.372233,4.669767
16,0.948174,0.263251,1.366667,4.992401
17,0.948567,0.272674,1.373965,5.323382
18,0.947782,0.273852,1.377589,5.658962
19,0.947193,0.276011,1.378446,5.981456
20,0.947978,0.290342,1.389315,6.305207
21,0.948567,0.299568,1.401697,6.628863
22,0.948371,0.305065,1.406127,6.953071
23,0.949745,0.318806,1.421248,7.282250
24,0.950923,0.328622,1.432494,7.613946
25,0.951512,0.339026,1.446874,7.947143
26,0.951708,0.352179,1.457508,8.272892
27,0.953671,0.363172,1.470358,8.601596
28,0.953671,0.370436,1.478592,8.932597
29,0.952886,0.378484,1.487227,9.261394
30,0.958382,0.599529,1.967636,9.608751
31,0.962898,0.611700,1.984098,9.963589
32,0.965450,0.625245,1.999797,10.319737
33,0.967216,0.637220,2.013396,10.690496
34,0.966824,0.644484,2.027411,11.049356
35,0.968394,0.654495,2.037300,11.406759
36,0.967609,0.664507,2.050923,11.764875
37,0.968787,0.667648,2.062006,12.122851
38,0.969572,0.676875,2.068030,12.482421
39,0.969768,0.678642,2.077126,12.842349
40,0.970161,0.681586,2.076285,13.202592
41,0.971731,0.686690,2.084848,13.562613
42,0.971339,0.691009,2.091350,13.923706
43,0.971731,0.696898,2.097172,14.283286
44,0.971339,0.701806,2.104285,14.644201
45,0.971928,0.703180,2.108463,15.009627
46,0.971535,0.706910,2.118610,15.384544
47,0.971535,0.713977,2.128511,15.753471
48,0.971339,0.716922,2.136621,16.117242
49,0.973106,0.716137,2.139802,16.482511
50,0.971731,0.720455,2.149697,16.859979
51,0.972909,0.720848,2.152744,17.229148
52,0.972713,0.721633,2.162462,17.599122
53,0.973302,0.723007,2.165793,17.967084
54,0.971928,0.725756,2.180166,18.333861
55,0.972517,0.731252,2.190755,18.701519
56,0.973302,0.732234,2.198467,19.067776
57,0.974676,0.737338,2.211480,19.441955
58,0.977621,0.738123,2.532932,19.829084
59,0.977817,0.743424,2.541458,20.341992
60,0.978013,0.749706,2.550984,20.845814
61,0.977817,0.757558,2.567356,21.358557
62,0.978799,0.762073,2.572202,21.872414
63,0.978799,0.760110,2.567389,22.372731
64,0.978995,0.767766,2.575897,22.873176
65,0.980762,0.769533,2.568255,23.373713
