Timestep,CoverageScore
0,0.7029
1,0.7719
2,0.8361
3,0.8957
4,0.8870
5,0.9157
6,0.8811
7,0.8756
8,0.9074
9,0.9163
10,0.9141
11,0.8959
12,0.9420
13,0.9752
14,0.9725
15,0.9670
16,0.9660
17,0.9731
18,0.9811
19,0.9829
20,0.9823
21,0.9855
22,0.9921
