1.0,0.308925,0.215039,0.124154,0.0813253,0.00280549
0.308925,1.0,0.251274,0.110436,0.00605327,0.100853
0.215039,0.251274,1.0,0.0803545,0.0902902,0.34072
0.124154,0.110436,0.0803545,1.0,0.0717391,0.37396
0.0813253,0.00605327,0.0902902,0.0717391,1.0,0.0847116
0.00280549,0.100853,0.34072,0.37396,0.0847116,1.0
