Timestep,ViewpointID,X,Y,Z,OrientationX,OrientationY,OrientationZ,OrientationW
0,0,-80.4591,-358.158,158.9,-0.830741,0.0921633,-0.0605327,0.545629
0,1,168.315,-48.4478,-359.615,-0.179506,-0.135125,0.586034,0.778513
0,2,251.597,198.563,239.315,0.389911,0.804433,-0.403293,-0.195477
0,3,-339.453,208.043,-38.5994,0.328398,-0.586435,0.64604,-0.361776
0,0,-53.4855,-368.607,145.836,-0.823868,0.059461,-0.0405749,0.562191
0,1,109.287,3.00109,-384.769,-0.0962181,-0.0988966,0.709891,0.690664
0,2,201.779,242.72,245.707,0.305338,0.844928,-0.413023,-0.149258
0,3,-330.292,203.924,-96.5502,0.300036,-0.537858,0.688027,-0.383805
1,0,-15.0432,-351.177,190.915,-0.859247,0.0183951,-0.0109421,0.511114
1,1,99.0127,38.3418,-385.651,-0.0756954,-0.110485,0.817526,0.560102
1,2,219.023,199.931,268.433,0.36894,0.836316,-0.371035,-0.163682
1,3,-342.79,152.908,-138.255,0.311364,-0.479827,0.688081,-0.446502
2,0,15.521,-328.553,227.623,0.885489,0.0209038,-0.0109551,-0.46406
2,1,121.065,57.2173,-376.921,-0.0908889,-0.143484,0.832503,0.527342
2,2,233.591,162.891,280.895,0.42678,0.81791,-0.342083,-0.178497
2,3,-349.524,106.8,-162.562,0.324089,-0.437909,0.674052,-0.498854
3,0,15.8626,-336.056,216.367,0.877514,0.0206988,-0.011298,-0.478971
3,1,146.04,72.7783,-365.206,-0.109758,-0.177329,0.831606,0.514723
3,2,242.953,164.034,272.153,0.430144,0.809424,-0.353011,-0.187597
3,3,-334.193,100.427,-195.524,-0.301693,0.405681,-0.692329,0.514865
4,0,-5.66946,-345.287,201.853,0.867333,-0.00712012,0.00408541,-0.497661
4,1,162.471,88.2879,-354.695,-0.121638,-0.204537,0.834804,0.496459
4,2,229.814,187.067,268.685,0.392548,0.825689,-0.365901,-0.173956
4,3,-312.703,114.192,-221.759,-0.270533,0.386799,-0.722424,0.505274
5,0,-35.7538,-335.227,215.278,0.875745,-0.0465694,0.0255167,-0.479845
5,1,170.344,98.4975,-348.255,-0.127091,-0.220295,0.837708,0.483284
5,2,197.498,207.064,279.498,0.342598,0.85557,-0.360295,-0.144274
5,3,-310.584,120.224,-221.548,0.266965,-0.389607,0.727118,-0.498233
6,0,-63.839,-312.955,240.799,0.890459,-0.089896,0.0448077,-0.44384
6,1,174.107,103.339,-344.975,-0.12976,-0.227912,0.838604,0.477453
6,2,161.334,216.088,295.427,0.293875,0.884828,-0.343117,-0.113959
6,3,-320.033,118.806,-208.48,0.279359,-0.401695,0.715998,-0.497942
7,0,-81.5979,-291.772,261.172,0.900664,-0.12357,0.0566235,-0.41271
7,1,175.608,102.244,-344.54,-0.131232,-0.228261,0.836347,0.480831
7,2,136.599,217.304,306.789,0.260295,0.90318,-0.327991,-0.0945264
7,3,-323.599,119.024,-202.773,0.284103,-0.407209,0.711887,-0.496673
8,0,-85.8085,-280.44,272.011,0.90644,-0.135573,0.0591658,-0.395582
8,1,176.304,96.1446,-345.938,-0.132709,-0.223531,0.830313,0.492954
8,2,131.274,217.818,308.743,0.25214,0.906838,-0.3254,-0.0904752
8,3,-315.532,125.054,-211.663,0.272655,-0.401349,0.723286,-0.491362
9,0,-78.8803,-279.69,274.866,0.909806,-0.125841,0.0541876,-0.391767
9,1,178.907,85.6953,-347.345,-0.136722,-0.217085,0.817845,0.515083
9,2,142.044,219.29,302.879,0.265692,0.898892,-0.334136,-0.098763
9,3,-298.853,136.504,-228.153,0.250561,-0.389908,0.745458,-0.479044
10,0,-68.1238,-283.438,273.901,0.911435,-0.107993,0.0467146,-0.39426
10,1,183.689,71.3586,-348.09,-0.14386,-0.21022,0.798037,0.546121
10,2,159.943,219.822,293.422,0.288005,0.885342,-0.347092,-0.11291
10,3,-279.85,143.16,-247.364,0.227927,-0.372617,0.767379,-0.469399
11,0,-62.7659,-285.015,273.545,0.912185,-0.0992515,0.0430052,-0.395245
11,1,188.66,54.9201,-348.412,-0.152416,-0.203112,0.773626,0.580532
11,2,177.479,218.691,284.034,0.309131,0.871482,-0.358826,-0.127282
11,3,-264.672,139.284,-265.61,0.211844,-0.35087,0.780859,-0.471457
12,0,-68.3889,-279.215,278.14,0.914061,-0.110312,0.0467618,-0.387476
12,1,191.389,37.6677,-349.215,-0.160035,-0.194601,0.747452,0.614683
12,2,189.436,218.059,276.702,0.321957,0.861523,-0.367744,-0.137429
12,3,-251.352,135.204,-280.253,0.198463,-0.332108,0.791558,-0.473024
13,0,-82.4881,-266.146,286.988,0.916236,-0.138732,0.0562683,-0.371617
13,1,193.675,20.8044,-349.367,-0.168124,-0.187151,0.719984,0.646786
13,2,195.214,220.744,270.488,0.324256,0.856135,-0.376272,-0.142511
13,3,-241.775,140.34,-286.094,0.188288,-0.327002,0.802544,-0.462104
14,0,-100.824,-251.094,294.595,0.914866,-0.176816,0.0688789,-0.356388
14,1,197.095,4.3732,-348.044,-0.178192,-0.18219,0.691302,0.676133
14,2,198.022,228.5,261.869,0.317893,0.852221,-0.389325,-0.145225
14,3,-236.848,153.946,-283.202,0.182253,-0.335828,0.812223,-0.440791
15,0,-119.651,-239.469,297.217,0.90861,-0.21436,0.0823037,-0.348862
15,1,199.564,-14.4935,-346.358,-0.189617,-0.176345,0.657788,0.707293
15,2,199.435,239.485,250.744,0.306888,0.848086,-0.406163,-0.146974
15,3,-234.412,168.564,-276.834,0.178989,-0.349171,0.818529,-0.419587
16,0,-134.816,-235.856,293.592,0.899915,-0.239049,0.0936311,-0.352481
16,1,201.332,-37.6908,-343.576,-0.204337,-0.169634,0.615808,0.741789
16,2,200.907,249.662,239.386,0.297129,0.843176,-0.4226,-0.148921
16,3,-233.216,179.622,-270.825,0.1774,-0.360552,0.821644,-0.404268
17,0,-144.794,-240.04,285.334,0.891688,-0.248113,0.101488,-0.364737
17,1,202.627,-63.9377,-338.902,-0.222885,-0.163388,0.568195,0.775101
17,2,204.132,255.078,230.792,0.293994,0.837889,-0.433963,-0.152267
17,3,-232.809,185.844,-266.95,0.176855,-0.367471,0.822739,-0.395964
18,0,-150.081,-248.276,275.381,0.885073,-0.246723,0.105981,-0.380187
18,1,202.394,-91.0289,-332.792,-0.243382,-0.157402,0.519743,0.803652
