1.0,0.112116,0.127379,0.0302856,0.326312,0.383381
0.112116,1.0,0.269504,0.233931,0.285019,0.0308483
0.127379,0.269504,1.0,0.154385,0.0321113,0.128781
0.0302856,0.233931,0.154385,1.0,0.258439,0.213417
0.326312,0.285019,0.0321113,0.258439,1.0,0.282085
0.383381,0.0308483,0.128781,0.213417,0.282085,1.0
