iteration,coverage,redundancy,affinity,time
0,0.947963,0.370311,1.438936,0.180126
1,0.924768,0.354578,1.423773,0.614821
2,0.937878,0.386850,1.455914,0.985613
3,0.934853,0.422348,1.497303,1.365034
4,0.936870,0.448568,1.533692,1.739213
5,0.933844,0.448366,1.538445,2.114706
6,0.939693,0.462888,1.556986,2.493595
7,0.940500,0.496571,1.596183,2.872453
8,0.935458,0.512303,1.614920,3.258197
9,0.935861,0.517547,1.617888,3.644734
10,0.934046,0.510286,1.613258,4.025285
11,0.933643,0.491529,1.597753,4.409415
12,0.931021,0.485478,1.589255,5.287753
13,0.936668,0.479629,1.578811,5.684578
14,0.941105,0.487092,1.581655,6.079430
15,0.946753,0.489512,1.579250,6.938963
16,0.956434,0.491529,1.576761,7.331699
17,0.960266,0.485478,1.564797,7.731931
18,0.963493,0.485680,1.560603,8.129535
19,0.967931,0.495966,1.568660,8.519618
20,0.969948,0.500403,1.572260,8.920334
21,0.971561,0.501008,1.572763,9.318818
22,0.972166,0.500000,1.569502,9.720860
23,0.974183,0.499597,1.566046,10.118691
24,0.977007,0.501412,1.562345,10.524517
25,0.974587,0.504639,1.565811,10.922532
26,0.974788,0.499193,1.560315,11.322421
27,0.976603,0.501210,1.558653,11.733157
28,0.975998,0.499193,1.559413,12.143729
29,0.975595,0.499597,1.558197,12.549186
30,0.978015,0.696047,1.996700,12.976603
31,0.983663,0.725696,2.004921,13.445025
32,0.982453,0.740621,1.986040,13.885259
33,0.979024,0.719847,1.946848,14.325852
34,0.976402,0.714401,1.926875,14.766439
35,0.974385,0.717225,1.933968,15.213116
36,0.974587,0.718031,1.938328,15.663256
37,0.978217,0.706333,1.924948,16.116002
38,0.980436,0.706333,1.925530,16.566841
39,0.980839,0.710972,1.938721,17.023646
40,0.982856,0.716015,1.945208,17.476169
41,0.982049,0.725696,1.956870,17.928834
42,0.980436,0.738806,1.975725,18.530878
43,0.981444,0.737394,1.976778,19.011186
44,0.981848,0.735781,1.975760,20.227263
45,0.982654,0.729125,1.967159,20.726624
46,0.982049,0.735781,1.970014,21.190267
47,0.983259,0.731545,1.966154,21.838147
48,0.981646,0.732150,1.966098,22.334379
49,0.981848,0.731142,1.969392,22.810725
50,0.981646,0.725091,1.962194,23.298800
51,0.982049,0.723679,1.958308,23.764478
52,0.980637,0.722065,1.957425,24.234423
53,0.979427,0.724687,1.962109,24.701052
54,0.979225,0.720653,1.952832,25.168922
55,0.981242,0.801533,2.296608,25.663268
56,0.987293,0.809802,2.292543,26.214178
57,0.990319,0.805567,2.248065,26.732362
