Timestep,ViewpointID,X,Y,Z,OrientationX,OrientationY,OrientationZ,OrientationW
0,0,176.329,-358.047,26.6496,-0.71125,-0.165637,0.154946,0.665342
0,1,-25.9679,156.945,367.007,-0.080188,0.975873,-0.202399,0.0166312
0,2,211.594,249.198,-230.496,-0.158695,-0.432083,0.833333,0.306067
0,3,-362.235,-47.7936,-162.794,-0.409447,0.358972,-0.552933,0.63068
0,0,115.568,-380.577,42.4891,-0.735649,-0.109233,0.0981858,0.661247
0,1,-71.3644,95.6255,381.789,-0.311492,0.938194,-0.143191,0.0475411
0,2,239.71,183.512,-262.416,-0.183626,-0.371835,0.81589,0.402918
0,3,-376.194,-91.2453,-100.758,-0.48074,0.378076,-0.489082,0.621889
1,0,41.7353,-397.554,-14.4506,-0.693267,-0.0362899,0.0376255,0.718782
1,1,-123.041,12.9562,380.385,-0.660806,0.734042,-0.116374,0.104763
1,2,283.234,105.657,-261.945,-0.236911,-0.341235,0.747204,0.518765
1,3,-365.8,-160.116,-23.5184,-0.574154,0.375432,-0.398195,0.608966
2,0,28.6914,-394.545,-59.2555,-0.652204,-0.0236829,0.0274946,0.757175
2,1,-125.904,-19.2914,379.178,0.748828,-0.642829,0.105085,-0.122412
2,2,317.292,98.3641,-222.823,-0.279188,-0.378847,0.710302,0.52345
2,3,-351.794,-190.265,6.37242,-0.612216,0.364908,-0.35914,0.602539
3,0,45.2536,-383.987,-102.5,-0.608766,-0.0357484,0.0464603,0.791181
3,1,-104.434,-26.2021,385.236,0.781156,-0.609378,0.0835571,-0.107111
3,2,336.652,120.185,-179.503,-0.302451,-0.429121,0.695675,0.490321
3,3,-348.411,-196.103,12.3766,-0.6198,0.362379,-0.351334,0.60091
4,0,71.9351,-367.041,-141.798,-0.565456,-0.0548888,0.0795102,0.8191
4,1,-78.6066,-21.4213,391.615,0.790471,-0.603883,0.0621517,-0.0813553
4,2,340.676,150.99,-145.402,-0.307649,-0.472863,0.692096,0.450284
4,3,-351.612,-190.635,5.24445,-0.611553,0.364086,-0.359343,0.603587
5,0,101.053,-348.838,-167.632,-0.533596,-0.0757306,0.118363,0.833985
5,1,-53.1639,-15.411,396.152,0.797579,-0.599213,0.0416604,-0.0554518
5,2,335.678,174.896,-129.352,-0.301653,-0.497309,0.695498,0.421868
5,3,-353.668,-186.708,-7.70107,-0.599711,0.361552,-0.368581,0.611371
6,0,138.004,-344.285,-149.743,-0.549174,-0.105968,0.157059,0.813948
6,1,-18.0285,-18.3106,399.174,0.92488,-0.3789,0.012183,-0.0297383
6,2,331.912,177.763,-135.037,-0.295664,-0.493747,0.701624,0.420144
6,3,-342.214,-204.676,-31.5764,-0.590303,0.334771,-0.362329,0.638896
7,0,162.566,-349.104,-108.159,-0.589705,-0.130571,0.172296,0.778147
7,1,14.4035,-30.8801,398.546,0.975397,0.216294,-0.00922927,-0.0416203
