Timestep,CoverageScore
0,0.8793
1,0.9185
2,0.8748
3,0.8408
4,0.8578
5,0.8777
6,0.9033
7,0.9122
8,0.9439
9,0.9520
10,0.9669
11,0.9625
12,0.9671
13,0.9743
14,0.9849
15,0.9882
16,0.9911
