iteration,coverage,redundancy,affinity,time
0,0.880686,0.163647,1.185817,0.191231
1,0.897263,0.167695,1.186896,0.479819
2,0.916731,0.176176,1.192599,0.775651
3,0.921357,0.172513,1.187866,1.169118
4,0.923285,0.175212,1.190605,1.559633
5,0.923477,0.174441,1.189522,1.950006
6,0.928103,0.173092,1.186916,2.340882
7,0.927525,0.164803,1.178512,2.730249
8,0.950848,0.355243,1.413541,3.142190
9,0.951812,0.340786,1.397529,3.560772
10,0.962413,0.342328,1.391949,3.978761
11,0.963377,0.341943,1.389956,4.407339
12,0.970316,0.343485,1.388756,4.829214
13,0.964341,0.341365,1.386768,5.255528
14,0.969352,0.337702,1.380593,5.676032
15,0.966268,0.335197,1.378416,6.092128
16,0.965497,0.335197,1.378519,6.509700
17,0.968003,0.339244,1.382318,6.926699
18,0.970509,0.347533,1.389275,7.346628
19,0.971087,0.350424,1.391822,7.764495
20,0.971280,0.350810,1.392737,8.183804
21,0.975135,0.356207,1.397905,8.601635
22,0.972244,0.358327,1.402062,9.115163
23,0.975906,0.363338,1.405886,9.538343
24,0.975520,0.368736,1.410986,10.053693
25,0.975135,0.371820,1.413323,10.581363
26,0.975713,0.374518,1.416831,11.095949
27,0.976677,0.377217,1.417604,11.613525
28,0.977833,0.385891,1.426572,12.128945
29,0.978604,0.388204,1.428009,12.644819
30,0.978990,0.393601,1.434337,13.160176
31,0.980146,0.397456,1.435988,13.675185
