iteration,coverage,redundancy,affinity,time
0,0.839195,0.165695,1.201479,0.106938
1,0.854993,0.159677,1.190057,0.306502
2,0.863833,0.148580,1.174396,0.505362
3,0.874553,0.151025,1.175054,0.704367
4,0.871920,0.150085,1.174288,0.902770
5,0.877374,0.153282,1.177706,1.101291
6,0.885462,0.149144,1.170136,1.300755
7,0.889787,0.148392,1.168886,1.500473
8,0.919127,0.301486,1.359116,1.727498
9,0.930600,0.294339,1.338723,2.066754
10,0.935866,0.296784,1.339831,2.397975
11,0.942073,0.286440,1.330605,2.731325
12,0.943201,0.294151,1.336391,3.062891
13,0.943953,0.300545,1.344491,3.400964
14,0.946586,0.307880,1.352474,3.734291
15,0.944706,0.309009,1.355763,4.072795
16,0.940944,0.315591,1.363982,4.405021
17,0.938311,0.328005,1.381439,4.743783
18,0.938499,0.333459,1.387976,5.076321
19,0.937371,0.345872,1.404695,5.410010
20,0.938499,0.358661,1.419238,5.745133
21,0.937371,0.369005,1.432183,6.086027
22,0.933797,0.376152,1.440886,6.427734
23,0.930600,0.378033,1.444624,6.771117
24,0.938499,0.388941,1.453507,7.114299
25,0.943953,0.412451,1.480773,7.456481
26,0.945082,0.435772,1.507861,7.795355
27,0.947151,0.452887,1.527403,8.134016
28,0.951288,0.472259,1.548043,8.472910
29,0.955614,0.487305,1.562488,8.813966
30,0.968027,0.573444,1.778706,9.169414
31,0.969532,0.594884,1.812027,9.533044
32,0.967651,0.584916,1.820019,9.892923
33,0.971036,0.614068,1.848538,10.256453
34,0.968967,0.615949,1.860248,10.620625
35,0.972917,0.624976,1.877247,10.986056
36,0.969532,0.627421,1.884966,11.351050
37,0.964454,0.618394,1.869930,11.716959
38,0.965018,0.614068,1.862795,12.084319
39,0.963701,0.618582,1.860851,12.447361
40,0.964077,0.611435,1.854077,12.812179
41,0.955802,0.605981,1.850846,13.177803
42,0.956178,0.608238,1.858773,13.540267
43,0.955238,0.606921,1.855090,13.904578
44,0.959940,0.613128,1.862461,14.269137
45,0.962385,0.618394,1.867696,14.633831
46,0.962761,0.618582,1.872436,15.001467
47,0.963889,0.628738,1.877268,15.366415
48,0.963513,0.631559,1.887956,15.732445
49,0.964830,0.631371,1.892008,16.098368
50,0.968591,0.646229,1.900971,16.466153
51,0.967275,0.643784,1.902197,16.832855
52,0.966146,0.647169,1.906560,17.200197
53,0.970472,0.655821,1.910659,17.566381
54,0.970472,0.660899,1.916667,17.936350
55,0.969908,0.660711,1.912740,18.301299
56,0.971036,0.667106,1.920201,18.671031
57,0.971977,0.675005,1.929180,19.036972
58,0.976679,0.727666,2.233584,19.418770
59,0.978559,0.737258,2.253315,19.958540
60,0.977807,0.757382,2.275630,20.469366
61,0.980628,0.754749,2.274837,21.007220
