iteration,coverage,redundancy,affinity,time
0,0.851766,0.151921,1.181777,0.103210
1,0.861273,0.151727,1.179545,0.301047
2,0.857004,0.138727,1.164365,0.498178
3,0.855258,0.132324,1.157441,0.694323
4,0.865347,0.131160,1.153587,0.893680
5,0.873302,0.124757,1.143746,1.089367
6,0.879899,0.117773,1.138479,1.286758
7,0.881257,0.113116,1.129238,1.484348
8,0.909779,0.352154,1.425677,1.708599
9,0.914823,0.339542,1.390032,2.036627
10,0.920450,0.319364,1.362985,2.364503
11,0.925689,0.298021,1.338294,2.689756
12,0.926465,0.278231,1.312042,3.013477
13,0.927823,0.261544,1.291719,3.338130
14,0.929375,0.253201,1.281628,3.669828
15,0.927047,0.245634,1.273964,3.994170
16,0.924331,0.246023,1.274349,4.319641
17,0.921032,0.242724,1.271961,4.642541
18,0.921032,0.236709,1.267748,4.969727
19,0.920644,0.242918,1.273340,5.295551
20,0.926465,0.240396,1.270785,5.626189
21,0.926465,0.253007,1.282513,5.955296
22,0.930151,0.248933,1.278473,6.294751
23,0.936360,0.254948,1.286158,6.627905
24,0.938106,0.259798,1.287487,6.959392
25,0.939853,0.269111,1.299959,7.300059
26,0.940823,0.271828,1.308930,7.628198
27,0.941793,0.278231,1.322208,7.961912
28,0.944897,0.276872,1.320329,8.295111
29,0.947419,0.282887,1.327463,8.629384
30,0.966628,0.441211,1.650943,8.982720
31,0.968374,0.437718,1.658385,9.333452
32,0.970120,0.436748,1.654000,9.686973
33,0.970702,0.440435,1.644413,10.036779
34,0.970702,0.443733,1.637617,10.392075
35,0.971284,0.443539,1.624251,10.748165
36,0.971090,0.444703,1.618581,11.101008
37,0.970702,0.444315,1.610034,11.459296
38,0.973225,0.442375,1.593102,11.814120
39,0.971090,0.438494,1.586813,12.172650
40,0.971672,0.438300,1.568091,12.532846
41,0.972255,0.433450,1.555777,12.887224
42,0.970508,0.434808,1.546581,13.244232
43,0.972255,0.433062,1.540411,13.602992
44,0.967986,0.428211,1.532171,13.959686
45,0.965658,0.426077,1.528632,14.318537
46,0.969150,0.421420,1.523323,14.677183
47,0.968568,0.415988,1.512620,15.037732
48,0.970896,0.422972,1.518985,15.409240
49,0.969926,0.424137,1.518304,15.769422
50,0.966822,0.425689,1.518964,16.128335
51,0.967210,0.429763,1.514544,16.485166
52,0.972255,0.432868,1.512273,16.839146
53,0.974971,0.432480,1.508657,17.196134
54,0.974971,0.432674,1.508060,17.554805
55,0.975747,0.430539,1.507258,17.911033
56,0.976717,0.427823,1.502582,18.362278
57,0.977299,0.428599,1.501688,18.813606
58,0.983314,0.739038,1.950868,19.294018
