x,y,z,qx,qy,qz,qw
-6.01966,29.6872,-398.851,0.0037839,-0.037702,0.994287,-0.0997901
284.625,274.26,-61.3983,-0.254528,-0.598722,0.698906,0.297118
-252.908,308.707,-27.1501,0.229716,-0.642879,0.688101,-0.245875
-301.981,-247.255,-87.5936,-0.564757,0.267503,-0.334194,0.705554
277.249,-268.111,-106.065,-0.558047,-0.236647,0.310512,0.732232
183.179,118.494,335.268,0.458199,0.842104,-0.249864,-0.135954
-156.962,-140.076,340.208,0.877875,-0.393186,0.111748,-0.249503
