iteration,coverage,redundancy,affinity,time
0,0.961947,0.424394,1.486571,0.165537
1,0.964951,0.431604,1.493981,0.612024
2,0.964550,0.426597,1.489203,0.987849
3,0.962948,0.402964,1.463602,1.362321
4,0.950330,0.389145,1.456902,1.735220
5,0.948528,0.389145,1.451647,2.112168
6,0.955538,0.396755,1.454412,2.490133
7,0.953335,0.399359,1.460924,2.876248
8,0.963349,0.403365,1.466112,3.256048
9,0.964550,0.401362,1.465532,3.645583
10,0.961346,0.392950,1.458333,4.025527
11,0.954336,0.376327,1.437775,4.406550
12,0.953335,0.366513,1.426050,4.790865
13,0.949329,0.361506,1.421308,5.174960
14,0.956739,0.604647,1.769102,5.584150
15,0.967555,0.655918,1.806044,6.002070
16,0.976968,0.657721,1.805658,6.422989
17,0.975165,0.637092,1.787636,6.846917
18,0.973162,0.646906,1.807574,7.269369
19,0.978169,0.662928,1.824324,7.694550
20,0.980172,0.681154,1.840417,8.121552
21,0.978570,0.677549,1.829718,8.548262
22,0.980172,0.678951,1.832857,8.976710
23,0.982576,0.673944,1.826947,9.406787
24,0.980973,0.675946,1.826460,9.839424
25,0.980373,0.670939,1.814505,10.271113
26,0.979171,0.673944,1.815504,10.705436
27,0.975966,0.672542,1.813052,11.139073
28,0.977769,0.667134,1.801721,11.575844
29,0.977569,0.664530,1.801885,12.012749
30,0.977368,0.663729,1.802254,12.454356
31,0.976767,0.665932,1.810129,12.894347
32,0.976167,0.668135,1.808781,13.332760
33,0.979171,0.666934,1.811209,13.774266
34,0.978971,0.671740,1.814239,14.219594
35,0.978570,0.673743,1.815391,14.666747
36,0.977969,0.674144,1.819783,15.113724
37,0.978971,0.674745,1.817921,15.562737
38,0.978169,0.674544,1.822072,16.014613
39,0.979171,0.751652,2.154019,16.486867
40,0.980172,0.777288,2.182264,17.007305
41,0.981574,0.777288,2.148133,17.505066
42,0.980373,0.778690,2.147497,18.028916
43,0.982776,0.794512,2.171999,18.527504
44,0.986381,0.796515,2.163046,19.070557
45,0.987783,0.788904,2.158556,19.604152
46,0.986982,0.774484,2.145901,20.114114
47,0.985780,0.768075,2.137343,20.632020
48,0.985380,0.756259,2.126829,21.140483
49,0.983377,0.744642,2.111813,21.650364
50,0.983176,0.734028,2.104909,22.193916
51,0.983577,0.731624,2.101201,22.721125
52,0.983978,0.735430,2.108895,23.265128
53,0.982776,0.741839,2.115142,23.808351
54,0.983777,0.747446,2.126018,24.331036
55,0.984178,0.748448,2.129019,24.861995
56,0.983377,0.747046,2.129939,25.390395
57,0.980573,0.744042,2.127042,25.937844
58,0.982175,0.744242,2.129894,26.453618
59,0.985179,0.745243,2.126042,26.997890
60,0.985179,0.744042,2.128685,27.553022
61,0.985380,0.742239,2.122764,28.099453
62,0.984979,0.740437,2.118341,28.631825
63,0.985580,0.744843,2.120910,29.162260
64,0.985980,0.741638,2.116189,29.694872
65,0.986381,0.746846,2.122030,30.255704
66,0.985179,0.749049,2.126245,30.808189
67,0.985179,0.747647,2.132344,31.347912
68,0.985780,0.748848,2.131451,31.889872
69,0.985980,0.746645,2.125939,32.458326
70,0.986381,0.744442,2.123046,33.012106
71,0.986181,0.747446,2.125711,33.560989
72,0.987182,0.748648,2.130655,34.125785
73,0.986381,0.744843,2.125888,34.703133
74,0.986381,0.742840,2.122234,35.255292
75,0.987182,0.746245,2.124163,35.809525
76,0.986781,0.742239,2.123605,36.368666
77,0.987382,0.740437,2.116227,36.960311
78,0.986581,0.744242,2.119976,37.540502
79,0.985580,0.742439,2.122739,38.126073
80,0.986381,0.747246,2.126497,38.687820
81,0.987983,0.748648,2.125279,39.295609
82,0.987983,0.747847,2.127711,39.975103
83,0.987182,0.745644,2.125380,40.572300
84,0.987583,0.745243,2.124721,41.153070
85,0.987382,0.747246,2.129615,41.770729
86,0.986181,0.744843,2.131600,42.335767
87,0.985980,0.743040,2.131424,42.908419
88,0.986781,0.738234,2.127055,43.510608
89,0.985780,0.736030,2.121089,44.087282
90,0.986181,0.741438,2.126117,44.675939
91,0.987382,0.737432,2.118053,45.258736
92,0.987182,0.738033,2.116048,45.833944
93,0.988384,0.735229,2.108207,46.448670
94,0.986982,0.730022,2.106737,47.066935
95,0.986982,0.723012,2.100446,47.649365
96,0.986381,0.722211,2.103959,48.270304
97,0.985980,0.721811,2.097908,48.870002
98,0.985580,0.725015,2.102012,49.486065
99,0.986581,0.723212,2.096833,50.081237
100,0.985380,0.726217,2.100407,50.684883
101,0.984378,0.727218,2.102543,51.304195
102,0.988183,0.802724,2.468180,51.945976
103,0.989786,0.815742,2.496762,52.607814
104,0.989986,0.826757,2.512442,53.274297
105,0.991588,0.839575,2.529994,53.941757
