iteration,coverage,redundancy,affinity,time
0,0.873789,0.416624,1.552086,0.167066
1,0.894697,0.412800,1.533485,0.574348
2,0.919174,0.430393,1.541748,0.927680
3,0.934217,0.412035,1.510917,1.362494
4,0.940337,0.403621,1.502169,1.796253
5,0.945436,0.398521,1.495146,2.231575
6,0.946456,0.410505,1.509968,2.668202
7,0.953595,0.429118,1.537433,3.110688
8,0.964304,0.631566,1.867266,3.572948
9,0.960989,0.620857,1.865747,4.048202
10,0.971188,0.625446,1.843266,4.524347
11,0.971698,0.628506,1.831803,5.004928
12,0.971698,0.625446,1.828391,5.480528
13,0.974758,0.622642,1.825791,5.958190
14,0.980112,0.628506,1.831426,6.436854
15,0.978072,0.626466,1.821168,7.003864
16,0.982662,0.626466,1.815776,7.556650
17,0.980622,0.621367,1.803172,8.131341
18,0.982407,0.615502,1.798858,8.689060
19,0.981387,0.607088,1.789556,9.251671
20,0.983172,0.604284,1.789938,9.815073
21,0.984957,0.615757,1.802226,10.378265
22,0.986486,0.624171,1.825019,10.943707
23,0.987251,0.637175,1.851240,11.510465
24,0.986741,0.639215,1.862274,12.080376
25,0.986486,0.639725,1.872060,12.652685
26,0.988526,0.653238,1.898633,13.225325
27,0.989291,0.656808,1.902835,13.802283
28,0.989546,0.659102,1.906210,14.392170
29,0.986996,0.649159,1.896151,14.969819
30,0.985212,0.634115,1.874482,15.549466
31,0.986996,0.647629,1.893051,16.132595
32,0.989801,0.652983,1.898248,16.714839
33,0.987506,0.649924,1.898270,17.299246
34,0.985722,0.639725,1.888257,17.884949
35,0.986741,0.640235,1.885271,18.470625
36,0.988271,0.641764,1.882095,19.063502
37,0.987506,0.641509,1.883036,19.652064
38,0.988271,0.647119,1.890351,20.240140
39,0.988271,0.642274,1.879773,20.831710
40,0.987506,0.641254,1.878131,21.427086
41,0.985212,0.637685,1.867495,22.024045
42,0.989801,0.774095,2.327409,22.710928
43,0.991076,0.775880,2.325958,23.426977
