Timestep,ViewpointID,X,Y,Z,OrientationX,OrientationY,OrientationZ,OrientationW
0,0,51.4848,230.898,-322.545,-0.0340635,-0.309287,0.944647,0.104039
0,1,-96.7086,229.802,312.792,-0.186759,0.925262,-0.32364,0.0653251
0,2,338.259,-197.618,80.7976,-0.672371,-0.385894,0.314427,0.547849
0,3,-292.797,-263.069,-71.1643,-0.58556,0.261084,-0.312519,0.700919
0,0,76.7179,256.161,-297.483,-0.0519001,-0.354193,0.923865,0.135374
0,1,-71.2435,203.787,336.742,-0.160613,0.946113,-0.277232,0.0470633
0,2,315.013,-222.279,106.576,-0.706504,-0.366158,0.278673,0.5377
0,3,-295.597,-266.207,-41.907,-0.611212,0.272095,-0.302265,0.678984
1,0,95.9866,279.709,-269.35,-0.0664919,-0.398612,0.90224,0.150501
1,1,-58.319,173.717,355.558,-0.156696,0.959111,-0.232612,0.0380033
1,2,297.991,-228.939,137.071,-0.734963,-0.362171,0.253406,0.514244
1,3,-309.348,-253.102,-15.6007,-0.626406,0.296841,-0.308653,0.651333
2,0,81.711,302.073,-249.149,-0.0571917,-0.430456,0.892951,0.11864
2,1,-72.212,134.03,369.894,-0.239939,0.951208,-0.1881,0.0474476
2,2,268.206,-242.692,170.781,0.772071,0.34261,-0.217116,-0.48927
2,3,-331.284,-224.059,6.95425,-0.629952,0.334445,-0.32868,0.619093
3,0,76.0522,301.224,-251.953,-0.0530588,-0.4269,0.895848,0.111344
3,1,-82.8453,101.347,377.975,-0.33132,0.928814,-0.156279,0.0557467
3,2,244.539,-258.542,182.639,0.79291,0.315582,-0.192754,-0.484301
3,3,-326.523,-231.029,2.94272,-0.630316,0.32616,-0.323769,0.625696
4,0,88.0181,284.852,-266.669,-0.0609447,-0.40367,0.902643,0.136278
4,1,-85.2659,79.1162,382.714,-0.395545,0.906607,-0.134728,0.0587809
4,2,235.954,-273.439,171.921,-0.792511,-0.294665,0.186081,0.500473
4,3,-309.029,-253.496,-15.5113,-0.626667,0.296478,-0.308207,0.651458
5,0,101.87,266.044,-280.791,-0.0701883,-0.379586,0.907113,0.167732
5,1,-80.9259,65.6598,386.186,-0.426353,0.894961,-0.118631,0.056515
5,2,239.661,-279.661,156.052,-0.781934,-0.289212,0.191561,0.517918
5,3,-292.687,-270.222,-36.2483,-0.617708,0.270418,-0.296142,0.676469
6,0,105.03,253.745,-290.831,-0.0720221,-0.362318,0.911435,0.181176
6,1,-76.1236,58.3114,388.336,-0.439422,0.890128,-0.108272,0.0534499
6,2,249.058,-277.419,144.944,-0.770734,-0.295212,0.201965,0.527285
6,3,-285.623,-274.548,-55.1637,-0.604051,0.25723,-0.295528,0.693987
7,0,97.6806,251.028,-295.708,-0.0666099,-0.354864,0.916536,0.172039
7,1,-74.6456,55.4399,389.043,-0.446219,0.887239,-0.104553,0.0525828
7,2,258.82,-271.405,139.11,-0.762093,-0.305126,0.212261,0.530149
7,3,-288.65,-267.779,-70.5379,-0.588181,0.256653,-0.306719,0.70292
7,4,-270.816,264.151,-129.934,0.225685,-0.535396,0.749982,-0.31614
8,0,110.168,243.431,-297.665,-0.0754287,-0.349613,0.912849,0.196947
8,1,-59.3923,51.7342,392.168,-0.412202,0.905704,-0.0900534,0.0409849
8,2,278.218,-257.668,127.288,-0.743966,-0.325,0.233729,0.535033
8,3,-281.527,-267.676,-95.3515,-0.567102,0.243322,-0.31027,0.723134
8,4,-311.192,232.877,-94.4857,0.276661,-0.552586,0.703009,-0.351973
9,0,138,232.609,-294.702,-0.0959749,-0.349873,0.898669,0.246517
9,1,-45.8335,48.7486,394.364,-0.367106,0.926384,-0.0780318,0.0309223
9,2,284.219,-254.279,120.673,-0.736477,-0.329306,0.241198,0.539428
9,3,-258.109,-287.645,-103.152,-0.568874,0.217814,-0.283574,0.740625
9,4,-340.185,201.643,-60.1179,0.322661,-0.566341,0.658944,-0.375419
10,0,165.327,223.107,-287.906,-0.117346,-0.355453,0.880556,0.290697
10,1,-41.0908,45.4859,395.275,-0.35807,0.930527,-0.0717226,0.0275991
10,2,281.968,-257.576,118.948,-0.73695,-0.324946,0.239135,0.542337
10,3,-230.963,-309.456,-104.37,-0.576925,0.191559,-0.250209,0.753564
10,4,-355.18,181.773,-28.3832,0.355594,-0.581441,0.624273,-0.381789
11,0,190.538,214.627,-278.623,-0.138311,-0.364131,0.861001,0.327042
11,1,-46.0162,42.7994,395.033,-0.398102,0.913951,-0.0722431,0.0314679
11,2,277.641,-262.054,119.345,-0.739858,-0.319048,0.234539,0.543885
11,3,-203.407,-328.717,-102.815,-0.586249,0.166714,-0.216852,0.762557
11,4,-363.371,167.217,0.563157,-0.381699,0.595827,-0.594989,0.381162
12,0,213.489,207.556,-267.101,-0.158624,-0.375449,0.841175,0.355389
12,1,-54.5365,41.5294,394.083,-0.442293,0.892737,-0.077065,0.0381807
12,2,274.66,-263.783,122.394,-0.743407,-0.316762,0.230913,0.541928
12,3,-177.651,-344.116,-100.121,-0.59495,0.144512,-0.186624,0.768325
12,4,-364.202,163.96,21.7668,-0.394198,0.609767,-0.577441,0.373301
13,0,233.474,202.701,-253.776,-0.177414,-0.388979,0.822491,0.375139
