x,y,z,qx,qy,qz,qw
81.5424,-111.927,375.264,0.93604,0.304811,-0.0544464,-0.167198
70.1338,-342.71,-193.988,-0.504877,-0.0511304,0.0868205,0.857291
-58.875,97.6345,383.407,-0.265206,0.953376,-0.138748,0.0385964
-218.732,34.1623,333.151,-0.622503,0.727274,-0.219609,0.187972
336.64,196.689,-89.369,-0.310167,-0.540449,0.678345,0.389306
219.728,190.421,274.699,0.381469,0.835377,-0.360002,-0.164393
