Timestep,ViewpointID,X,Y,Z,OrientationX,OrientationY,OrientationZ,OrientationW
0,0,48.1146,-191.147,-348.063,-0.252862,-0.0313359,0.118925,0.959654
0,1,354.317,130.519,132.001,0.466441,0.668905,-0.474761,-0.331061
0,2,-245.184,311.65,-52.5266,0.215614,-0.622778,0.710713,-0.246058
0,3,-157.367,-251.016,268.75,0.878692,-0.252661,0.111933,-0.389273
0,0,76.6629,-221.786,-323.935,-0.304094,-0.0510742,0.157564,0.938132
0,1,373.84,99.5681,101.636,0.482527,0.627864,-0.484222,-0.372135
0,2,-210.773,330.72,-78.7312,0.177383,-0.608376,0.742649,-0.216533
0,3,-132.882,-283.529,248.905,0.87909,-0.195784,0.094474,-0.424197
1,0,96.1022,-240.601,-304.755,-0.338836,-0.0651668,0.177265,0.921694
1,1,375.196,109.62,84.9193,0.46699,0.622952,-0.502147,-0.37643
1,2,-181.553,343.966,-93.4115,0.148853,-0.600898,0.762303,-0.188835
1,3,-127.364,-296.633,236.194,0.873491,-0.179597,0.0911316,-0.44323
2,0,109.308,-250.746,-291.853,-0.359933,-0.0750431,0.189807,0.910379
2,1,369.532,130.856,79.5164,0.446831,0.632248,-0.516879,-0.365296
2,2,-162.114,351.445,-101.022,0.13108,-0.59711,0.772971,-0.169686
2,3,-135.741,-300.25,226.77,0.865263,-0.186503,0.0980488,-0.454889
3,0,118.379,-255.212,-284.347,-0.371289,-0.0819188,0.19927,0.903175
3,1,362.727,147.943,80.8838,0.432488,0.643474,-0.524186,-0.352313
3,2,-148.37,355.925,-106.317,0.118873,-0.594115,0.780086,-0.156083
3,3,-146.66,-301.042,218.78,0.856978,-0.197646,0.10696,-0.463772
4,0,124.636,-256.532,-280.459,-0.376715,-0.08667,0.206781,0.898786
4,1,355.948,161.748,84.488,0.421347,0.654276,-0.527992,-0.340021
4,2,-140.128,357.842,-110.963,0.111523,-0.590643,0.785313,-0.14828
4,3,-157.579,-295.972,218.104,0.852826,-0.212881,0.115483,-0.462638
5,0,127.815,-259.894,-275.896,-0.383625,-0.089229,0.208235,0.89527
5,1,350.507,170.227,90.3736,0.415442,0.663608,-0.527311,-0.330115
5,2,-133.371,360.172,-111.75,0.105882,-0.590848,0.787264,-0.14108
5,3,-167.838,-290.401,217.939,0.848878,-0.227662,0.123574,-0.460767
6,0,131.854,-263.069,-270.942,-0.390861,-0.09247,0.210839,0.891193
6,1,347.947,174.171,92.7221,0.412439,0.66768,-0.52727,-0.325705
6,2,-127.151,362.312,-112.084,0.10076,-0.59139,0.7887,-0.134377
6,3,-175.028,-288.031,215.414,0.844592,-0.236497,0.129521,-0.462555
7,0,136.015,-264.989,-266.984,-0.396353,-0.0957811,0.21448,0.887541
7,1,345.799,177.981,93.521,0.409014,0.670529,-0.528402,-0.322319
7,2,-123.463,362.61,-115.199,0.0974647,-0.588644,0.791716,-0.131088
7,3,-182.02,-286.954,211.012,0.839262,-0.243731,0.135551,-0.466756
7,4,51.362,332.627,-216.152,-0.0366858,-0.47798,0.875031,0.0671603
8,0,134.154,-272.772,-259.996,-0.407459,-0.0947766,0.205779,0.884675
8,1,342.187,178.316,105.412,0.412195,0.679603,-0.518848,-0.314694
8,2,-124.81,363.373,-111.276,0.0989273,-0.592553,0.78852,-0.131644
8,3,-191.949,-282.842,207.741,0.833147,-0.256012,0.143994,-0.468604
8,4,35.6246,334.405,-216.573,-0.0253977,-0.478161,0.876669,0.0465646
9,0,132.48,-279.338,-253.809,-0.417042,-0.0938826,0.198541,0.881954
9,1,341.927,172.289,115.769,0.421072,0.683674,-0.507525,-0.312582
9,2,-128.196,364.478,-103.546,0.102452,-0.60006,0.782051,-0.133525
9,3,-198.176,-279.855,205.931,0.829319,-0.263902,0.149351,-0.469341
9,4,32.8665,339.485,-208.973,-0.0235714,-0.488087,0.871461,0.0420859
10,0,133.873,-284.087,-247.735,-0.425737,-0.0952868,0.196531,0.878091
10,1,341.838,166.302,124.461,0.429407,0.68643,-0.497544,-0.311246
10,2,-127.427,366.773,-96.1235,0.102563,-0.607722,0.776518,-0.13105
10,3,-202.654,-280.035,201.275,0.824765,-0.267126,0.15357,-0.474154
10,4,35.071,337.911,-211.154,-0.0251118,-0.485208,0.87287,0.0451751
11,0,134.335,-287.839,-243.11,-0.432333,-0.0959193,0.194201,0.875314
11,1,342.022,160.645,131.201,0.436871,0.687855,-0.489307,-0.310769
11,2,-125.365,367.325,-96.7269,0.100796,-0.607397,0.777347,-0.128998
11,3,-206.84,-280.76,195.937,0.819958,-0.269426,0.15766,-0.479815
11,4,35.2955,336.161,-213.893,-0.025217,-0.481662,0.874796,0.0457991
12,0,133.531,-291.638,-238.991,-0.438323,-0.0955754,0.1904,0.873205
12,1,341.503,156.617,137.283,0.442514,0.689772,-0.482334,-0.309435
12,2,-123.618,367.613,-97.8721,0.09924,-0.606474,0.778531,-0.127394
12,3,-210.481,-279.21,194.267,0.817314,-0.273553,0.160954,-0.480895
12,4,34.7311,336.571,-213.34,-0.0248238,-0.482399,0.874443,0.0449979
13,0,132.835,-294.425,-235.942,-0.442719,-0.0952474,0.187527,0.871643
13,1,339.397,153.716,145.537,0.44754,0.693995,-0.473976,-0.305655
13,2,-127.201,366.759,-96.475,0.10234,-0.607398,0.776828,-0.130887
13,3,-213.639,-274.599,197.367,0.817331,-0.280497,0.163366,-0.476028
13,4,33.1097,339.151,-209.476,-0.0237365,-0.487434,0.871804,0.0424541
14,0,131.137,-296.968,-233.694,-0.446121,-0.0941167,0.183719,0.870842
14,1,338.38,149.792,151.86,0.453097,0.696081,-0.46676,-0.303826
