iteration,coverage,redundancy,affinity,time
0,0.455185,0.000000,1.000000,0.083841
1,0.428822,0.000000,1.000000,0.257415
2,0.439367,0.000000,1.000000,0.366538
3,0.384007,0.000000,1.000000,0.472070
4,0.278559,0.000000,1.000000,0.576662
5,0.362917,0.000000,1.000000,0.683680
6,0.337434,0.000000,1.000000,0.789959
7,0.260984,0.000000,1.000000,0.894855
8,0.258348,0.000000,1.000000,1.001070
9,0.274165,0.000000,1.000000,1.106882
10,0.315466,0.000000,1.000000,1.212792
11,0.284710,0.000000,1.000000,1.318893
12,0.302285,0.000000,1.000000,1.426254
13,0.287346,0.000000,1.000000,1.533067
14,0.289104,0.000000,1.000000,1.641260
15,0.291740,0.000000,1.000000,1.748667
16,0.276801,0.000000,1.000000,1.856477
17,0.545694,0.004394,1.008052,1.971222
18,0.506151,0.002636,1.005208,2.096972
19,0.507030,0.003515,1.006932,2.224174
20,0.507909,0.003515,1.006920,2.351812
21,0.514060,0.003515,1.006838,2.479905
22,0.507909,0.004394,1.008651,2.609280
23,0.521090,0.003515,1.006745,2.738802
24,0.517575,0.002636,1.005093,2.868813
25,0.514060,0.003515,1.006838,3.000245
26,0.513181,0.002636,1.005137,3.132373
27,0.509666,0.002636,1.005172,3.264840
28,0.516696,0.003515,1.006803,3.396670
29,0.518453,0.004394,1.008475,3.528975
30,0.514938,0.004394,1.008532,3.663614
31,0.513181,0.003515,1.006849,3.798622
32,0.509666,0.004394,1.008621,3.933340
33,0.519332,0.004394,1.008460,4.068514
34,0.517575,0.003515,1.006791,4.204937
35,0.510545,0.006151,1.012048,4.341316
36,0.511424,0.006151,1.012027,4.478163
37,0.517575,0.003515,1.006791,4.615828
38,0.515817,0.003515,1.006814,4.754378
39,0.521090,0.005272,1.010118,4.894555
40,0.512302,0.003515,1.006861,5.033664
41,0.509666,0.002636,1.005172,5.173225
42,0.516696,0.005272,1.010204,5.313112
43,0.508787,0.003515,1.006908,5.454077
44,0.511424,0.003515,1.006873,5.594490
45,0.517575,0.002636,1.005093,5.736416
46,0.515817,0.002636,1.005111,5.878868
47,0.514060,0.002636,1.005128,6.021215
48,0.512302,0.003515,1.006861,6.164366
49,0.508787,0.002636,1.005181,6.308173
50,0.515817,0.003515,1.006814,6.453147
51,0.513181,0.003515,1.006849,6.597581
52,0.515817,0.004394,1.008518,6.742420
53,0.519332,0.003515,1.006768,6.888328
54,0.515817,0.004394,1.008518,7.034868
55,0.512302,0.004394,1.008576,7.181243
56,0.512302,0.005272,1.010292,7.328642
57,0.681898,0.182777,1.270619,7.484074
58,0.782953,0.232865,1.308642,7.654546
59,0.855009,0.318102,1.387461,7.826399
60,0.847100,0.277680,1.337137,8.000277
61,0.853251,0.276801,1.330587,8.176391
62,0.868190,0.274165,1.320850,8.351535
63,0.864675,0.271529,1.319106,8.525716
64,0.855888,0.255712,1.302875,8.701700
65,0.847100,0.249561,1.298755,8.876862
66,0.841828,0.244288,1.297495,9.056795
67,0.833919,0.231986,1.281349,9.233891
68,0.834798,0.222320,1.273684,9.410932
69,0.841828,0.212654,1.255741,9.589253
70,0.831283,0.216169,1.262156,9.768494
71,0.829525,0.213533,1.260593,9.947951
72,0.829525,0.194200,1.236229,10.129385
73,0.828647,0.195079,1.237540,10.313501
74,0.818102,0.181019,1.222342,10.496308
75,0.808436,0.182777,1.226087,10.680161
76,0.804921,0.176626,1.219432,10.865441
77,0.800527,0.171353,1.214050,11.051678
78,0.795255,0.168717,1.212155,11.237743
79,0.795255,0.172232,1.216575,11.424729
80,0.826889,0.185413,1.224230,11.611131
81,0.828647,0.195079,1.236479,11.798913
82,0.829525,0.193322,1.236229,11.988206
83,0.826889,0.200351,1.243358,12.176388
84,0.826011,0.197715,1.241489,12.366472
85,0.832162,0.192443,1.232313,12.556968
86,0.837434,0.197715,1.237146,12.748828
87,0.839192,0.200351,1.240838,12.941669
88,0.848858,0.200351,1.236025,13.135046
89,0.882250,0.220562,1.251992,13.328867
90,0.916520,0.231107,1.255992,13.528749
91,0.922671,0.207381,1.227619,13.749392
92,0.931459,0.211775,1.228302,13.970544
93,0.942882,0.205624,1.220876,14.194263
94,0.946397,0.197715,1.211699,14.418712
95,0.946397,0.194200,1.208914,14.644457
96,0.949033,0.184534,1.197222,14.869814
97,0.942004,0.185413,1.200560,15.095972
