Timestep,CoverageScore
0,0.9152
1,0.9274
2,0.9377
3,0.9463
4,0.9456
5,0.9489
6,0.9566
7,0.9571
8,0.9668
9,0.9571
10,0.9658
11,0.9691
12,0.9780
13,0.9691
14,0.9854
15,0.9880
16,0.9813
17,0.9844
18,0.9844
19,0.9836
20,0.9829
21,0.9824
22,0.9813
23,0.9829
24,0.9834
25,0.9834
26,0.9834
27,0.9821
28,0.9813
29,0.9773
30,0.9793
31,0.9870
32,0.9888
33,0.9898
34,0.9900
