Timestep,ViewpointID,X,Y,Z,OrientationX,OrientationY,OrientationZ,OrientationW
0,0,176.329,-358.047,26.6496,-0.71125,-0.165637,0.154946,0.665342
0,1,-25.9679,156.945,367.007,-0.080188,0.975873,-0.202399,0.0166312
0,2,211.594,249.198,-230.496,-0.158695,-0.432083,0.833333,0.306067
0,3,-362.235,-47.7936,-162.794,-0.409447,0.358972,-0.552933,0.63068
0,0,157.728,-361.069,68.9258,-0.749433,-0.156548,0.13154,0.629714
0,1,-53.0287,111.95,380.336,-0.216674,0.963572,-0.152962,0.0343959
0,2,234.108,269.225,-180.863,-0.183329,-0.490216,0.798117,0.298476
0,3,-373.904,-80.297,-117.252,-0.462409,0.373648,-0.505375,0.625429
1,0,165.366,-346.076,113.514,-0.781365,-0.177091,0.132273,0.583619
1,1,-62.5592,71.6864,388.52,-0.348582,0.929591,-0.112167,0.042061
1,2,254.5,279.594,-130.603,-0.209425,-0.541191,0.759519,0.293912
1,3,-378.709,-105.906,-73.2334,-0.509148,0.386298,-0.464881,0.612721
2,0,188.721,-320.002,148.267,-0.798641,-0.217959,0.147689,0.541159
2,1,-64.3677,51.3422,391.434,-0.431509,0.896154,-0.0932305,0.0448916
2,2,274.389,274.62,-96.4063,-0.235625,-0.569186,0.727825,0.301296
2,3,-379.511,-118.569,-43.7362,-0.537649,0.395302,-0.44117,0.600033
3,0,189.669,-312.437,162.508,-0.807523,-0.225923,0.146798,0.524705
3,1,-65.5209,40.0533,392.559,-0.486816,0.868164,-0.0841192,0.0471691
3,2,289.025,262.043,-88.3067,-0.252902,-0.570664,0.714271,0.316545
3,3,-376.94,-127.694,-40.1307,-0.545055,0.390835,-0.432227,0.602779
4,0,182.819,-320.204,155.07,-0.805103,-0.213649,0.141922,0.53481
4,1,-73.5184,32.855,391.811,-0.541264,0.834743,-0.084892,0.0550457
4,2,300.954,242.888,-102.137,-0.263146,-0.550529,0.714799,0.341664
4,3,-372.354,-135.38,-54.9946,-0.537873,0.376761,-0.43267,0.617689
5,0,181.796,-328.871,137.092,-0.793389,-0.204692,0.143212,0.555091
5,1,-85.6024,28.9214,389.661,-0.57928,0.807162,-0.0923586,0.0662835
5,2,304.575,229.152,-121.342,-0.263541,-0.528081,0.722313,0.360474
5,3,-369.398,-133.747,-75.2103,-0.521633,0.365905,-0.442599,0.630967
6,0,189.344,-332.264,117.258,-0.777281,-0.205926,0.152249,0.574672
6,1,-99.264,28.6201,386.429,-0.596112,0.792267,-0.104074,0.0783069
6,2,298.599,227.562,-138.036,-0.25394,-0.512805,0.734916,0.363928
6,3,-368.567,-123.086,-94.9094,-0.501081,0.360945,-0.459715,0.638199
7,0,202.675,-330.405,98.77,-0.759903,-0.214498,0.166695,0.590551
7,1,-114.295,30.6527,382.096,-0.601823,0.784493,-0.118697,0.0910582
