1.0,0.100822,0.263215,0.194771,0.0985804
0.100822,1.0,0.127305,0.104885,0.372348
0.263215,0.127305,1.0,0.110636,0.176039
0.194771,0.104885,0.110636,1.0,0.134067
0.0985804,0.372348,0.176039,0.134067,1.0
