iteration,coverage,redundancy,affinity,time
0,0.915176,0.450434,1.556393,0.185869
1,0.927440,0.421819,1.521212,0.684369
2,0.937660,0.388350,1.483106,1.116209
3,0.946346,0.386050,1.473812,1.546360
4,0.945580,0.404190,1.497163,1.979446
5,0.948901,0.408022,1.502423,2.416766
6,0.956566,0.428973,1.524306,2.861823
7,0.957077,0.439704,1.534170,3.305308
8,0.966786,0.621359,1.848573,3.771658
9,0.957077,0.560552,1.752269,4.240025
10,0.965764,0.533214,1.671164,4.707934
11,0.969085,0.527849,1.650936,5.178190
12,0.978028,0.523761,1.642633,5.647364
13,0.969085,0.507409,1.622462,6.190696
14,0.985437,0.544711,1.669691,6.664023
15,0.987992,0.562085,1.693561,7.213596
16,0.981349,0.556464,1.687581,7.774089
17,0.984415,0.562851,1.690890,8.336856
18,0.984415,0.559274,1.689333,8.891190
19,0.983648,0.561829,1.688312,9.446036
20,0.982882,0.570005,1.702365,10.007114
21,0.982371,0.576903,1.717295,10.566878
22,0.981349,0.585590,1.730018,11.133809
23,0.982882,0.593766,1.743436,11.700406
24,0.983393,0.601431,1.749545,12.270208
25,0.983393,0.608329,1.764095,12.845571
26,0.983393,0.614716,1.780982,13.414022
27,0.982115,0.614972,1.781217,13.988462
28,0.981349,0.604241,1.769331,14.558986
29,0.977261,0.598365,1.769412,15.134235
30,0.979305,0.609607,1.786590,15.710606
31,0.986970,0.622126,1.805592,16.290998
32,0.988758,0.628769,1.830749,16.875055
33,0.989780,0.632856,1.834796,17.458045
34,0.990036,0.635411,1.827871,18.044119
